,0,1,2,3,4,5,6,7,8
992,Apartment for Rent or Lease - Colombo 6, 3 Jun  9:47 am,"Colombo 6, Colombo","120,000",Apartment for rent or lease in Colombo 6,3,2,"1,300 sqft",
993,Apartment for Rent or Lease in Colombo 6, 3 Jun  9:47 am,"Colombo 6, Colombo","140,000",Apartment for rent or lease in Colombo 6 ,3,2,"1,300 sqft",
994,Apartment for rent in Colombo 6, 3 Jun  9:39 am,"Colombo 6, Colombo","140,000",Apartment for rent or lease in Colombo 6,3,3,"1,180 sqft",
995,Apartment For Rent Colombo 06,18 Jun  2:58 pm,"Colombo 6, Colombo","95,000","Luxury, Service apartment for rent or Sale at Have lock Road, Colombo -06. This is Ideal for expats and executive and located in No. 734-4/1 Panorama Residencies,,Have lock  road, Pamankada, Colombo 06 ,within easy reach of business, shopping & leisure experiences. Features: Two bed rooms(two single beds & one Double bed) and two toilets with hot waterPantry with Four burner Gas cooker , Rice cooker, electric kettle, microwave Oven, Sandwich Toaster cooking facilities, and Double door Refrigerator,..etc  Fully furnished, sitting, dining, Modern furniture(sofa, Coffy  table, dining  table, iron..etc) Fully Air conditioning for every rooms, Living & Dining32’ LCD TV with International channels,Reception area Lift Car parking for two Vehicles  ,  Laundry facilities and House Keeping is available Cleaning, linen, towels will be provided on request Monthly rental: 95,000/- per month + Utility billsSale Price Rs. 21,000,000","734-4/1, Panorama Residencies,Have lock Road, Pamankada Colombo 06.",2,2,"1,050 sqft"
996,Furnished/Unfurnished Apartments for Rent in Dehiwala (Attidiya), 2 Jun  5:16 pm,"Dehiwala, Colombo","40,000","Brand new furnished tiled apartments with 3 bedrooms, 2 bathrooms, living room, kitchen with pantry, car parking and rooftop facilities. Air conditioning and hot water facilities available.",Attidiya,2,2,900 sqft
997,Apartment For Rent In Moratuwa,15 Jul 10:39 pm,"Moratuwa, Colombo","22,000","Soysapura, fully tiled, two bed rooms, 01A/C,Hot water,very close to Galle Rd, semi furnished, 10 km to Colombo.",2,1,750 sqft,
998,New 2 Bed Room Apartment for Rent - Kohuwela, 5 Jul 11:28 am,"Kohuwala, Colombo","50,000","Kohuwela close to Junction New 2 Bedroom first-floor apartment for lease. Basement Garage and extra parking spaces in Large garden available. A/C and solar Hot water. Close to supermarkets, Train Nugegoda, Schools, National, and International. Universities of Fine Arts and Kelaniya University Post Graduate Institute of Buddhist Studies. Colombo South Teaching Hospital Kohuwela Junction, 120 bus route. within walking distance. Good neighborhood in a quit location. Suitable for professionals and office for IT , Engineering and Architectural and other related fields of consultancies.","19B  Wijeyamangalarama Road, Kohuwela",2,2,900 sqft
999,Apartment for Rent Colombo 6,28 Jun  2:52 pm,"Colombo 6, Colombo","100,000",Colombo 6 wellwatta 3 bedrooms with furnished apartment 100000.00 monthly rental,Colombo 6 wellwatta,3,2,"1,200 sqft"
1000,Apartment for Rent - Colombo 4,28 Jun  2:52 pm,"Colombo 4, Colombo","110,000",Colombo 4 bampalapitiya 3 bedrooms apartment 110000.00,Colombo 4,3,2,"1,100 sqft"
1001,Apartment for Rent - Colombo.6,11 Jul  4:29 pm,"Colombo 6, Colombo","50,000",Apartment for Rent in col.6. Very close to Galle Road .6.months advance. 5th floor .lift parking available. Maintenance charge 5000 .posted by agent fee half months,Colombo.6,2,1,900 sqft
1002,Brand New Fully Furnished Luxury Modern Apartment for Rent in - Malabe,12 Jul  7:58 am,"Malabe, Colombo","125,000","Location Prime Residencies - Udawatta Road, Malabe","Udawatta Road, Malabe",3,2,"1,150 sqft"
1003,Furnished Apartment Rent Dehiwala, 2 Jun 11:52 am,"Dehiwala, Colombo","125,000","♤Fully Furnished Luxury Apartment For    Rent.☆3 Bed Rooms.☆1 Attach 1 Common Bath Rooms.☆Servant's Room and Bath Room.☆A/C,Hot Water.☆24rs Sequrity.☆1 Parking.🏊Swimming Pool and Gym Available.",Dehiwala,3,3,"1,450 sqft"
1004,Brand New Apartment for Rent - Colombo 06,24 Jun  8:10 am,"Colombo 6, Colombo","138,000",Fully furnished apartment Fully air condition Parking Free fifi All kitchen equipment 24 hours security,2,2,"1,000 sqft",
1005,Furnished Luxury Apartment for Rent in Colombo 7,13 Jun  2:07 am,"Colombo 7, Colombo","250,000","Details3 Bedrooms with 2 Bathrooms (master bedroom with attached bathroom and private balconies). Complete apartment is air conditioned.Living, Dining and Modern PantryMaids Room and Bathroom (separate service entrance)Fully furnished.Close proximity to international schools, embassies and jawatte mosque.","Torrington Avenue, Colombo 7",3,2,"1,650 sqft"
1006,Furnished Apartment for Rent in Bambalapitiya Colombo 4, 8 Jun 10:40 am,"Colombo 4, Colombo","120,000",- 1200 sqft- Fully Furnished- 3 Bedrooms- 2 Bathrooms- Living and Dining- Kitchen with Pantry- Maids Room- Maids Bathroom- Fully tiled- 1 Allocated Parking Slot,Milagiriya Avenue Colombo 4,3,2,"1,200 sqft"
1007,Spacious Apartment with sea view to rent in Bambalapitiya, 1 Jun  8:13 pm,"Colombo 4, Colombo","125,000","The apartment is Fully Furnished including TV, Washing Machine, Fridge, Iron board, and Microwave. Newly fitted kitchen- gas hob,dish washer, oven.  3 bed rooms- AC/furnished, 3 bath rooms , 2 with hot water,Lounge and dinning -AC. Close to all amenities and famous schools. Available now.",3,3,"1,250 sqft",
1008,Furnished 2 Bed Apartment for Rent Sky Gardens Rajagiriya, 1 Jun  7:44 pm,"Rajagiriya, Colombo","180,000","2 bedroom with 2 attached bathrooms. 24th Floor luxury apartment for rent. Fully furnished, swimming pool, gym. 1,000 sqft",Sky Gardens Rajagiriya,2,2,"1,000 sqft"
1009,Apartment for rent Maharagama, 1 Jun  5:08 pm,"Maharagama, Colombo","55,000",Two newly built apartments in Navinna.  300m to 119 Nugegoda-Maharagama road. 1km to Maharagama town and 10-15 minutes drive to Nugegoda.Tiled floor. Air-conditioned master bedroom. Pantry with a four-burner gas hob. Hot/cold water. CCTV installed. Parking available.,"Jayagath Road, Maharagama",2,1,"1,000 sqft"
1010,Apartment for Rent Malabe,14 Jun  6:32 pm,"Malabe, Colombo","72,000",Apartment for Rent @ Malabe__________________________________________,Orchid Apartments,2,1,702 sqft
1011,Apartments for Rent Colombo 3,27 Jun  9:38 am,"Colombo 3, Colombo","80,000",Apartment In Colombo 09/10 (Furnished),Colombo 3,2,2,900 sqft
1012,3 BHK Apartment for Rent Dehiwala, 1 Jun  2:36 pm,"Colombo 14, Colombo","100,000",-3 Bedrooms-3 Bathrooms-1 AC provided for master bedroom -Spacious Living and Dining -Hot water geyser provided for bathrooms.-1 Parking Slotand more amenities......,"Rush Tower Council Avenue, Dehiwala.",3,3,"1,200 sqft"
1013,Apartment Space for Rent in Colombo 5(1080 B/9), 1 Jun  2:36 pm,"Colombo 5, Colombo","190,000","Three story apartment  only 2nd floor available Three rooms, hall with two bathrooms1450 square feet  ",CLOSE TO HAVELOCK ROAD,3,2,"1,450 sqft"
1014,Luxury Apartment with Furniture Rent in Colombo 5., 1 Jun  2:12 pm,"Colombo 5, Colombo","110,000",Luxury Apartment with Furniture Rent in Colombo 5. ,"Colombo 5, Polhengoda",2,2,"1,000 sqft"
1015,Renting the Building - Col 6, 1 Jun  1:40 pm,"Colombo 6, Colombo","350,000","Commercial areaFacing havelock road Center of the city Ideal for business, office ,showrooms etc 5 floors Ground floor could park 3 vehicles",5,5,"3,500 sqft",
1016,Apartment for Rent in Colombo 6 (24), 3 Jul  1:19 pm,"Colombo 6, Colombo","130,000","3 Rooms-1 Attached and 1 Common Bathroom.5th  Floor Apartment.1,425 sqftfully furnished","5/A.36.IBC Rd, Colombo 06",3,2,"1,425 sqft"
1017,Apartment for rent in Dehiwala, 1 Jun 11:54 am,"Dehiwala, Colombo","40,000",Apartment for rent in Dehiwala,DehiwalaDehiwala,1,1,800 sqft
1018,Brand New Apartment for Rent in Colombo 06, 1 Jun 11:26 am,"Dehiwala, Colombo","140,000","4 Bed room 4 & Bath room brand new apartment for rent in Colombo 06 Rent : Rs 140,000 per month – NegotiableAdvance :  6 Months NegotiableBrand new complex 1850sq feet4 Bed RoomSpacious Living roomAir conditioned master bed room 2 attached bath room1 common bath room1 servant bathroom Pantry kitchenRooftopLift24 hr securityLand side ",Colombo 06,4,4,"1,850 sqft"
1019,3 Bed Room Fully Furnished Brand New Apartment for Rent in Colombo 06, 1 Jun 11:08 am,"Nugegoda, Colombo","110,000","3 Bed room  fully furnished brand new apartment for rent in Colombo 06 Rent : Rs 110,000 per month – NegotiableAdvance :  6 Months Negotiable",3,2,"1,350 sqft",
1020,3 Bedroom Apartment for Rent Trillium Colombo 07, 4 Jun 10:09 am,"Colombo 7, Colombo","240,000","1700sqft, Fully furnished, Fully air conditionedSpacious living and dining area with balconyFully equipped modern kitchen with service entranceMaster bedroom with balcony and en-suite bathroom2 spacious bedrooms with balconiesA common bathroomWashing machine and dryer available on requestMaids room and bathroomSLT WiFi and Peo TV3 phase electricity and hot waterCar parkSwimming pool and gymRoof top and common areaBuilding, Security and maintenance managed by ""Reality Management Services (Pvt) Ltd","230 4/4, Torrington Avenue, Colombo 07.",3,3,"1,700 sqft"
1021,Luxury Apartment for Rent in Colombo 05, 1 Jun  9:34 am,"Colombo 5, Colombo","250,000",LUXURY APARTMENT FOR RENT IN COLOMBO 5,Isipathna Mawatha Colombo 05,3,3,"1,500 sqft"
1022,Fully Air Condition Apartment Dehiwala,24 Jun  8:10 am,"Dehiwala, Colombo","148,000",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to galle Rd &marine Drive,3,2,"1,200 sqft",
1023,Paragan Resinencies Apartment for Quick Rent Fully Furnished In Nawala, 1 Jun 12:11 am,"Nawala, Colombo","125,000","Paragan Resinencies Apartment For Quick Rent. Fully furnished 4rd Floor * 2 Bedrooms and Attached Bathrooms * 1 common Bathroom * Living * Dinning and Pantry *servant Room and bathroom * Fully Air Conditioned* Hot water* Central Gas* 24 hours Security *Gym and pool *Roof Top terrace * Lift facility * Coverd parking for one vehicle * Near the Bank,Super Market and International School.* 1.5km to Nugegoda city.",200meters to Nawala junction .,3,3,"1,560 sqft"
1024,"3BR Unfurnished Apartment for Rent in Highness, Rajagiriya",31 May  3:57 pm,"Rajagiriya, Colombo","150,000",• Our Reference No - LA 267(Please quote this reference number when inquiring),Rajagiriya,3,3,"1,500 sqft"
1025,Apartment for rent in Mount lavinia, 3 Jun  6:13 pm,"Mount Lavinia, Colombo","25,000",Apartment for rent in Mount lavinia ,Mount lavinia,1,1,500 sqft
1026,"Colombo 3, Brand New Apartments for Rent",17 Jul 12:20 pm,"Colombo 3, Colombo","225,000","Col TG Jayawardena Mawatha , Colombo 03.Brand new Apartments 11 apartments on Rent ( without Furniture )24 hours security and parking available. ","Col TG Jayawardena mw, , Colombo 3",4,3,"1,950 sqft"
1027,New Apartment for Rent in Dehiwala,31 May  1:54 pm,"Dehiwala, Colombo","80,000","This newly built apartment is situated 100 metres away from Galle Road. Floor area 1,100 sq.ft. It has 2 bedrooms and 2 bathrooms. Unfurnished. Has a modern pantry. Fully air-conditioned. Hot water in both bathrooms. The apartment complex has a swimming pool, gym, and rooftop terrace. 1 parking slot available. Rental Rs. 80,000 per month.",2,2,"1,100 sqft",
1028,Apartment for Rent - Battaramulla,20 Jul  5:09 pm,"Battaramulla, Colombo","60,000","3 bedroom upstair apartment ( 2 rooms A/C), living and dining with open pantry, toilet with hot water, covered parking fir one vehicle with remote control gate available for rent. Close to OSC (2.5 km) SPAR and Arpico just 1.8 km, Hemas Hospital : 1.6 Km, closer jogging tracks.  Situated in a higly residential and peaceful area near Thalangama Lake (bird sactuary) 150m away from the lake bunt. ","150/3/E, Lake Road, Wickramasinghepura,Battaramulla.",3,1,"1,100 sqft"
1029,Long Term rental-Nature Green Pocket view Luxury Apartment Nugegoda,16 Jul  2:26 pm,"Nugegoda, Colombo","98,000","Brand new fully furnished apartments in Colombo suburbs located at a centralized location to nearby cities, with traffic avoiding easy access carpet roads to the cities Nugegoda, Thalawathugoda, Rajagiriya, Nawala, Colombo etc. Apartment front facing to the spectacular views of Aquatic lands of Sri Jayawardenapura Kotte near parliament creating a perfect peaceful location. Apartment offers all the thoughtful facilities needed to complement your lifestyle in Colombo. Ideal for professionals, artists, etc.Apartment comprises of following features Living area extending to front balcony  Studio type Kitchen  Dining zone. Master bedroom  Guest bedroom Master Bathroom and Common bathroom Balconies around the whole unit.  Store room","155A, Bird Park Residencies, Quarry Road, Nugegoda, Sri Jayawardenapura kotte.",2,2,"1,200 sqft"
1030,3 Bedroom Furnished Apartment in Dehiwala,30 May 12:48 am,"Dehiwala, Colombo","75,000",Dehiwala 3 bedroom 2 bathroom fully furnished apartment with one attached one commen lift security car park apartment for rent immediate 6 months advanced,3,2,"1,200 sqft",
1031,Three Bed Apartment for Rent in Rajagiriya [AR03],29 May 11:04 pm,"Rajagiriya, Colombo","165,000","Brand new, never before lived-in three bedroom apartment for rent at The Highness - Rajagiriya. Conveniently located on Rajagiriya Road within close proximity to all modern day conveniences. The apartment offers generous living space along with a total of three bedrooms and two bathrooms. ","The Highness, Rajagiriya Road, Rajagiriya",3,2,"1,384 sqft"
1032,Apartment for Rent - Malabe,29 May 10:24 pm,"Malabe, Colombo","29,000","Spacious, secure, furnished,One bedroom Apartment with living, pantry, washroom and balcony, for rent . Close to Neville Fernando hospital, SLIIT campus, CENEC campus, Horizon campus. Millennium IT For Couples, & students neigotiable.contact- Mrs.Silva",Welivita Malabe,1,1,800 sqft
1033,2 Bedroom Fully furnished 11th Floor Apartment Col 10,29 May  6:56 pm,"Colombo 10, Colombo","180,000","A spacious two bedroom well apointed apartment for rent at the very centrally located Hedges Court Residencies, Colombo.",Hedges Court Residencies,2,2,"1,100 sqft"
1034,Brand New Apartment at Dehiwala,24 Jun  8:10 am,"Dehiwala, Colombo","155,000",Brand new apartment 3 Bedroom 3 attched Bathroom,3,3,"1,475 sqft",
1035,Apartment for rent in Colombo 01, 8 Jul  1:02 pm,"Colombo 1, Colombo","440,650","Luxurious Apartment at The Residencies at One Galle Face. The apartment offers 1733 sq.ft of living space and consists of 2 bedrooms, 2 bathrooms, a modern kitchen, spacious living and dining areas. Facilities including an on-site supermarket, cinema, shopping mall, and restaurants, offers the greatest combination of convenience and luxury among apartments in Colombo.",2,2,"1,733 sqft",
1036,"Apartment to Rent at Mandawilla, Angoda", 3 Jun  1:47 pm,"Angoda, Colombo","28,000","Lake Crest Residencies (Urban Development Housing Scheme) at Mandawilla Angoda.5th  floor, 2 bed room (One is faced to the lake),Balcony( faced to the lake)Living room, Pantry, One bathroom-(House floor area 500sq.ft.) parking space available ,separate water and electricity.","Lake Crest Residencies (Urban Development Housing Scheme) , Mandawilla, Angoda",2,1,500 sqft
1037,Luxury apartment for rent in Borella,29 May  4:09 pm,"Colombo 8, Colombo","90,000","One or Two Bedroom luxury apartment short term or Long term rentAll facilities are available (Parking, A/C, Hot Water)Warking Distance to National and Children HospitalForeigners prefered.","145, Ananda Rajakaruna Mawatha, Borella.",2,1,"2,500 sqft"
1038,Apartment for Rent in Wellawatte,29 May  2:35 pm,"Colombo 6, Colombo","55,000",Apartment for Rent in Wellawatte===========================,"W A Silva Mawatha, Wellawatte",2,1,700 sqft
1039,2BR Apartment | Colombo 01 - Shrangi-La For Rent, 8 Jul  1:02 pm,"Colombo 1, Colombo","450,000","Luxurious Apartment at The Residencies at One Galle Face. The apartment offers 1733 sq.ft of living space and consists of 2 bedrooms, 2 bathrooms, a modern kitchen, spacious living and dining areas. Facilities including an on-site supermarket, cinema, shopping mall, and restaurants, offers the greatest combination of convenience and luxury among apartments in Colombo.",Galle Road,2,2,"1,733 sqft"
1040,Fully Furnished Apartment for Rent - Nugegoda,29 May 12:34 pm,"Nugegoda, Colombo","125,000","Fully furnished Apartment for rent 3 bedroom ,3 Bath room A/C Hotwater","Embuldeniya,Nugegoda",3,3,"1,550 sqft"
1041,Apartment for Rent in Dehiwala, 9 Jul  1:51 pm,"Dehiwala, Colombo","65,000","Fully Furnished , closer to Gall Road, 5th floor",30 wendert place,3,2,"1,250 sqft"
1042,Apartment for Rent at Nawala,30 May  9:02 am,"Pannipitiya, Colombo","140,000","Prime Aqua - 03rd Floor  - Fully Furnished Brand New ApartmentElegantly fully furnishedSize of the Apartment -    1100 SQFTNo. of Rooms              -   Three (3) bed rooms (every rooms have balcony) No of Bath Rooms      -    03 Bathrooms (  01 attached bathroom for Master Bed room , 01 Bathroom next to 2nd Bedroom , 01 Servant's Bathroom )AC Rooms/Hot water - Master Bed Room is with Air condition, 02 Bathrooms with Hot Water FacilityNo. of Car Parking Slot - 01 SlotMinimum leased periods - 01 YearLiving hall with open pantryCommon Swimming Pool / Gym / CarPark / RoofTop / Lift / 24 Hrs Security / BackUp Generator / BackUp Water Tank",3,3,"1,100 sqft",
1043,3 Bed Room Apartment (APT00540)Dehiwala,19 Jul 12:03 pm,"Dehiwala, Colombo","105,000","*Sqft - 1200*Floor- 6*Bedrooms - 3*Bathrooms - 2 Servant Room - no*Servant Bathroom -no *Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 month*Advance – *Facilities - Parking , Lift , Generator, Hot water,24/h Security.Highly Residential Area, Fully Secured Place, Peace full Environment and Neighborhood.",50 1 Peterson Lane Dehiwala,3,2,"1,200 sqft"
1044,3 Bed Room Apartment (apt00538) - Dehiwala,19 Jul 12:03 pm,"Dehiwala, Colombo","105,000","*Sqft - 1200*Floor- 6*Bedrooms - 3*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 month*Advance – *Facilities - Parking , Lift , Generator, Hot water,24/h Security. Highly Residential Area, Fully Secured Place, Peace full Environment and Neighborhood.",50 1  Peterson lane  Dehiwala,3,2,"1,200 sqft"
1045,Seylan Residencies in Colombo 3,29 May  9:02 am,"Colombo 3, Colombo","400,000","Seylan Residencies, located at No. 90, Galle Road, Colombo 03 is in the Heart of Colombo, in very close proximity to Colombo Fort, Galle Face green and with charming & undisturbed sea view.","90, Galle Road, Colombo 3",3,4,"2,600 sqft"
1046,Spacious Apartment in Ratmalana,28 May 10:45 pm,"Ratmalana, Colombo","140,000",Bedrooms: Two extra large air-conditioned bedrooms (420 square feet & 268 square feet) ,"437, Galle Road, Ratmalana",2,2,"1,300 sqft"
1047,New Apartment for Rent - Kalubowila,28 May  9:53 pm,"Dehiwala, Colombo","90,000","Brandnew apartment in the Temple lane, KalubowilaGround floor is available out 2 floorsAll the 4 bathrooms are attached3 months advance require ( can be discuss)Fully tiled, A/C, Garage",4,4,"1,800 sqft",
1048,Apartment for Rent - Col 06,28 Jun  2:51 pm,"Colombo 6, Colombo","100,000",Sea view 2/3bed room with fully furnished fully A/Cwith car park ans other regular facilities 100000/85000,sea side APARTMENT,2,3,"1,200 sqft"
1049,Apartment for Rent - Col 06,28 Jun  2:51 pm,"Colombo 6, Colombo","95,000",Car park with regular facilities daily/weekly/monthly fully furnished,wellawatha,2,1,"1,200 sqft"
1050,Apartment For Rent In Battaramulla.,28 May  2:36 pm,"Battaramulla, Colombo","57,000","Battaramulla Two Storied House in  Two Storiey for rent.Fully Furnished House.4 Bedrooms,2 Bathrooms With Hot Water.Vehicle Garaj Remote Gate.Mnthly Rent Rs.57000/- ,","485/ A Bogahahena Road,Battaramulla.",4,2,"1,400 sqft"
1051,Brand New Apartment for Rent - Colombo 6 (14),28 May  1:07 pm,"Colombo 6, Colombo","150,000","3 Rooms-1 Attached and 1 Common Bathroom.5th  Floor Apartment.1,425 sqftfully furnished","36 /. IBC Road, Colombo 6 / SL",3,2,"1,425 sqft"
1052,2BR Furnished Apartment Rent - Mount Lavinia,28 May  1:02 pm,"Mount Lavinia, Colombo","65,000","* - This is 2 Rooms Apartment with attached Toilets in the Mount View Apartment, Dehiwala-Mount Lavinia","Silvester Road, Dehiwala-Mount Lavinia",2,2,900 sqft
1053,Furnished Apartment for Rent in Colombo 08 [AR5], 3 Jun  3:12 am,"Colombo 8, Colombo","125,000","1 Bed / 1 Bath / 700 Square Feet / Furnished / LKR 125,000 Per Month2 Bed / 2 Bath / 1000 Square Feet / Furnished / LKR 140,000 Per Month [Tenanted]3 Bed / 3 Bath / 2000 Square Feet / Furnished / LKR 195,000 Per Month","Turnour Road, Colombo 8",1,1,700 sqft
1054,"Colombo 6 –B/New,3BR UnFurnished Apartment for Rent (14)",28 May  3:03 pm,"Colombo 6, Colombo","120,000","3 Rooms-1 Attached and 1 Common Bathroom.3rd  Floor Apartment.1,330 sqftUnfurnished","36.I.B.C Rd, Colombo 06/ SL",3,2,"1,330 sqft"
1055,Apartment For Lease In Bosswell Residence Colombo 06,19 Jul 10:02 am,"Colombo 6, Colombo","160,000",A THREE BED ROOMED LUXURY APARTMENT-FOR LEASE =====================================,bosswell place,3,2,"1,160 sqft"
1056,2 Bedroom Upstairs Apartment for Rent in - Wellampitiya,16 Jul 10:54 am,"Wellampitiya, Colombo","35,000","Colombo 6, Recently Built. (2016)","164 Avissawella road, wellampitiya",2,1,"1,100 sqft"
1057,B/New 3BR Fully Furnished Apartment for Rent - Col 6 (13),28 May 10:32 am,"Colombo 6, Colombo","150,000","3Rooms-1 Attached and 1Common Bathroom.5th  Floor Apartment.1,425 sqftfully furnished","36.IBC Rd, Colombo 06/ SL",3,2,"1,425 sqft"
1058,Luxury Apartment for Rent - Dehiwala,28 May  9:17 am,"Dehiwala, Colombo","80,000","Brand new houseNedimala, Dehiwala (walking distance to Gate Way College)1st floor out of 2 floors 2 attached bathroom and 1 common bathroom Fully tiled, A/C, Hotwater system, Parking 4 months advance",3,3,"2,000 sqft",
1059,Furnished Apartment with A/C for Rent - Colombo 06,28 May  2:53 pm,"Colombo 6, Colombo","60,000","2 rooms apartment  with furniture , AC car park and one wash room for rent. minimum one year..  one year advance.monthly rental  60000LKRNEGOTIABLEONLY FOR HINDUSTRICTLY NO BROKERS",2,1,750 sqft,
1060,Fully Furnished House for Rent - Dehiwala,28 May  8:45 am,"Dehiwala, Colombo","75,000","Apartment with full set of furniture2nd floor out of 3 floors 2 attached bathrooms and 1 common bathroom Fully tiled, A/C, hotwater system, Parking5 months advance",3,3,"1,700 sqft",
1061,Brand New Apartment for Rent - Kalubowila,28 May  8:24 am,"Dehiwala, Colombo","65,000","Peiris Road, Kalubowila1st floor out of 3 floors Attached bathrooms Fully tiled, A/C, Hotwater, Parking5 months advance",3,3,"1,750 sqft",
1062,Furnished Apartments for Rent in Colombo 08 [AR5/6/7], 3 Jun  3:12 am,"Colombo 8, Colombo","195,000","1 Bed / 1 Bath / 700 Square Feet / Furnished / LKR 125,000 Per Month2 Bed / 2 Bath / 1000 Square Feet / Furnished / LKR 140,000 Per Month [Tenanted]3 Bed / 3 Bath / 2000 Square Feet / Furnished / LKR 195,000 Per Month","Turnour Road, Colombo 8",3,3,"2,000 sqft"
1063,Upstair Appartment for Rent in Kohuwala.,27 May  8:16 pm,"Kohuwala, Colombo","50,000","Bed Rooms - 4Wash Rooms - 2Sitting Rooms - 1Pantry Room - 1Rental Fee for Month - 50,000 /=",4,2,"2,000 sqft",
1064,Apartment for Rent - Col 6,28 Jun  2:52 pm,"Colombo 6, Colombo","100,000",Car park with regular facilities,rudra mawatha wellawatha,3,2,"1,500 sqft"
1065,Apartment for Rent - Col 5,28 Jun  2:51 pm,"Colombo 6, Colombo","65,000",Car park A/C fully furnished with other regular facilities,wellawatha hampden lane,2,1,"1,500 sqft"
1066,Dehiwala - Mount Lavinia 2 Bed Apartment for Rent,27 May  6:59 pm,"Mount Lavinia, Colombo","75,000","DEHIWALA - MOUNT LAVINIA ,TWO BED ROOM, FULLY FURNISHED APARTMENT WITH PANORAMIC SEA VIEW, FULLY AIR CONDITION,BACK UP POWER, LIFT ACCESS,FOR LONG TERM RENT.","174 GALLE ROAD, MOUNT LAVINIA",2,2,800 sqft
1067,2BR Apartment Rent - Mount lavinia,27 May  5:59 pm,"Mount Lavinia, Colombo","80,000","* - This is 2 Rooms Apartment with attached Toilets in the Mount View Apartment, Dehiwala-Mount Lavinia",2,2,900 sqft,
1068,3 Bed Rooms Apartment for Rent in Nugegoda.,27 May  4:11 pm,"Nugegoda, Colombo","88,000",3B/R Apartment Quick Rent in Nugegoda. Elbert Perera Road. 50 meters to Nawala Main Rd,"Nugegoda, Elbert Perera Road.",3,2,"1,150 sqft"
1069,Furnished Apartment Rent Dehiwala,27 May  1:35 pm,"Dehiwala, Colombo","100,000","♤Fully Furnished Luxury Apartment For    Rent.☆2 Bed Rooms.☆2 Bath Rooms.☆A/C,Hot Water.☆Lift.☆24rs Sequrity.🏊Swimming Pool and Gym Available.",Dehiwala,2,2,900 sqft
1070,"3 Bedroom 1 Bath , 2nd floor Unit for Rent - Close to SLIT Malabe",21 Jun  7:42 pm,"Malabe, Colombo","30,000","3 bedroom + Office room, pantry , living room , attached bathroom with Balcony all around overlooking to the fields,  newly renovated open concept  2nd floor unit available for rent. Peaceful, quiet neighbourhood with easy access to Matara Colombo -High way , SLIT Malabe , hospitals , schools & 177 bus route. Separate Water & Electricity with secure parking & separate entrance .","55/4A Melfort Estate ,12th Lane  Geminupura , Kothalawala",3,1,"1,100 sqft"
1071,Apartment for Rent - Rajegiriya,26 Jun  4:03 pm,"Rajagiriya, Colombo","55,000","Apartment for rent 1st floor3 bedrooms2 bathroomsSeparate Maids room with bathroomLiving, dining, kitchen1 balconies with common roof topParking for 1 vehicle with covered and remote roller gate","Morevitiya Road,Madiinagode,Rajegiriya",3,2,"1,300 sqft"
1072,Apartments for Rent - Borella,27 May 12:06 pm,"Colombo 8, Colombo","150,000",UPSTAIRS HOUSES,Elvitigala Rd Borella,3,2,"1,700 sqft"
1073,Apartment for Rent Athurugiriya, 6 Jun  1:02 pm,"Athurugiriya, Colombo","40,000","House for rentAthurugiriya / PanagodaTwo bedroomed  house (ground floor) for rent in Green Valley Apartments with the following facilities. Swimming Pool, Gymnasium, Mini Market, Multi Purpose Hall, Kids PlayArea,  Jogging Track , car park etc.Rent Rs. 45,000/= a month. Advance six months refundable deposit.",2,1,"1,190 sqft",
1074,Apartment for Lease - Nawala,27 May 12:05 pm,"Nawala, Colombo","175,000",Apartments for Lease at Nawala 3rd Floor & 4th Floor around 2000 Square feet each apartment. Furnished or unfurnished. Highly residential & excellent location. Short Term or Long Term basis.Apartment in 3rd Floor & 4th Floor* 3 Bedrooms (2 Bedrooms with attached Bathrooms)* 1 common Bathroom * Living Room with Balcony * Fully Fitted Pantry * Servant Room and bathroom * fully Air Conditioned + Fan* Lift facility * Fully Tiled* Parking for one vehicle – Additional parking slot can be discussed* Pipe Water* 2.0km to Nugegoda city.* 500M to Nawala Junction* Utility – (Water & Electricity as per usage),3,3,"2,000 sqft",
1075,Apartment for Rent in Timbirigasyaya, 4 Jun 11:00 pm,"Colombo 5, Colombo","95,000",DOWNSTAIRE HOUSES,Timbirigasyaya,4,3,"1,500 sqft"
1076,Apartment for Rent CRESCAT Colombo 05,27 May 11:47 am,"Colombo 5, Colombo","360,000",- 15 Floor- 1300 sqft- Fully Furnished- 2 bedrooms - 2 bathrooms - Living aand Dining- Kitchen with Pantry- Balcony- Fully Tiled- Fully AC- 1 Allocated Parking slot - Super Tight Security,2,2,"2,000 sqft",
